column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15
366,667,851,810,206,820,677,779,493,208,173,483,266,29,791
929,409,606,809,14,251,153,341,943,897,479,278,724,877,980
190,975,940,870,98,185,854,576,270,519,937,64,775,270,420
199,936,108,730,526,745,481,397,224,831,887,77,294,146,264
642,639,463,306,238,433,124,744,986,307,575,217,882,470,201
136,503,850,402,873,329,866,668,192,888,740,978,183,985,745
615,727,429,688,357,26,355,875,922,410,968,161,806,131,792
676,140,774,17,664,166,912,901,749,857,347,610,506,107,740
83,639,204,322,603,933,857,438,88,761,946,717,455,113,160
699,625,227,335,768,190,490,766,730,456,698,897,114,505,187
989,982,962,957,608,804,486,679,678,974,512,907,50,848,233
262,916,285,549,94,682,472,894,409,230,761,595,998,203,900
304,70,378,721,168,590,782,701,687,719,288,103,335,172,369
414,487,385,729,411,738,299,478,312,273,817,963,23,14,630
50,215,305,624,721,408,423,735,820,580,571,903,680,847,949
681,920,806,328,825,503,509,993,650,539,382,803,409,662,236
166,470,872,454,712,787,291,23,592,718,205,456,111,750,462
549,894,377,68,554,505,455,150,141,75,45,665,405,34,900
219,107,915,921,499,285,645,203,979,437,754,700,923,12,526
638,817,114,583,273,354,102,641,250,819,413,742,533,196,545
882,731,598,145,58,222,768,337,888,754,934,49,498,251,996
725,980,997,374,297,540,332,121,448,802,670,376,657,435,812
213,769,258,138,14,251,869,492,488,860,274,175,395,613,477
158,581,480,704,677,444,659,722,287,588,38,376,131,669,349
512,852,100,391,581,73,950,615,946,78,715,956,73,188,200
254,523,495,174,794,205,843,861,910,775,502,722,105,379,156
918,639,237,960,937,794,363,165,920,233,738,737,832,156,194
916,324,902,992,333,470,743,727,511,763,250,768,712,109,781
143,546,357,306,707,818,497,71,153,219,283,493,58,111,315
593,922,366,766,705,60,585,592,229,60,839,347,605,622,618
493,833,567,445,83,779,711,770,881,761,47,595,121,489,271
371,218,108,166,476,441,265,564,741,495,575,317,293,930,677
983,92,486,678,16,549,463,219,292,259,568,485,295,928,371
900,268,758,459,828,68,717,914,412,138,36,363,583,532,430
17,333,89,930,938,198,423,920,809,808,114,602,520,90,501
165,422,910,877,133,907,922,693,851,281,501,117,243,268,492
165,120,882,825,155,283,78,792,875,328,751,74,716,356,404
914,410,415,408,973,127,675,899,596,89,35,981,236,565,109
150,574,837,469,563,314,279,198,154,684,119,82,159,40,570
377,928,305,274,98,183,379,538,576,464,890,21,122,289,438
146,325,333,208,656,729,379,778,538,537,270,322,356,523,890
727,607,301,310,297,33,573,550,967,306,716,419,565,310,239
306,484,626,676,852,434,994,295,487,864,485,575,10,233,928
546,532,427,627,478,351,416,408,248,103,63,344,630,392,821
346,953,950,992,405,187,50,88,745,36,119,300,530,51,546
490,988,986,632,382,571,737,723,304,836,573,41,333,473,287
194,426,486,941,76,536,327,392,393,770,135,530,366,947,728
198,150,12,845,607,271,803,589,799,749,196,45,688,990,672
606,229,771,981,782,463,961,728,754,321,641,139,715,484,416
952,76,208,263,56,167,286,726,50,425,691,562,504,366,80
837,806,732,266,938,306,142,990,994,568,925,447,678,999,583
258,975,721,223,19,46,854,161,522,999,163,792,660,338,84
970,208,900,616,950,372,234,76,364,87,385,63,881,975,856
577,635,192,703,692,129,899,354,373,60,808,649,848,792,394
916,36,181,81,487,838,898,692,877,777,432,283,97,583,743
245,954,854,923,763,58,40,257,816,396,303,372,13,197,279
841,610,927,360,46,201,311,890,209,516,427,688,146,355,841
880,615,414,895,635,56,704,562,236,352,386,505,195,752,209
149,248,985,69,11,35,620,538,328,722,18,84,578,943,558
490,887,867,539,963,393,167,840,874,636,535,909,513,479,590
783,438,461,209,981,390,388,563,213,912,983,967,616,381,892
11,613,100,882,857,766,848,206,659,812,683,821,515,880,824
736,321,101,668,509,998,639,663,852,401,224,473,595,733,493
873,97,168,494,691,206,591,569,53,856,660,447,788,149,102
896,893,939,329,299,679,759,887,971,963,530,12,415,251,281
274,918,238,268,716,184,263,636,64,274,147,948,677,545,40
201,63,473,299,476,829,119,547,732,698,351,279,502,797,229
571,63,827,876,503,89,280,223,199,411,421,393,602,472,115
960,848,811,302,298,540,836,12,694,855,760,827,537,41,118
630,601,678,263,234,675,816,836,877,72,702,972,259,897,362
931,592,830,823,448,482,15,193,562,638,351,204,190,921,798
726,323,804,180,526,309,393,895,143,537,877,808,111,849,986
112,910,656,230,151,630,472,170,464,579,566,207,314,524,340
481,481,229,556,84,356,745,186,12,979,297,213,114,610,789
706,19,680,328,410,754,722,974,245,883,549,505,901,322,50
724,861,23,558,975,329,572,580,755,372,215,152,666,919,210
958,601,17,133,350,281,940,332,284,248,873,314,877,720,490
611,406,310,865,304,413,262,950,381,233,740,848,617,498,144
703,307,141,907,979,790,200,858,974,144,814,34,287,851,932
807,710,797,780,97,992,829,283,398,852,532,203,778,744,293
180,536,245,559,682,867,24,684,640,340,523,19,116,937,671
311,889,774,676,153,501,612,24,792,461,313,721,143,720,412
814,368,313,131,358,749,219,336,958,64,819,937,229,55,143
498,368,270,83,896,49,146,710,193,21,397,270,423,949,20
244,934,207,313,831,446,686,971,107,93,201,711,275,231,12
94,446,678,338,537,161,10,975,738,725,672,61,426,775,232
894,74,768,736,345,223,57,897,703,199,471,866,271,174,516
309,843,185,99,551,967,992,87,567,375,912,441,230,116,129
973,110,965,202,897,947,357,546,419,983,30,482,168,914,154
417,251,241,565,285,367,244,509,784,756,272,892,394,10,548
177,464,875,997,356,755,934,997,623,592,29,703,638,264,429
789,27,459,961,577,357,544,460,138,491,345,316,872,692,568
344,650,86,506,531,634,363,206,792,933,951,824,595,786,845
620,200,828,729,445,504,34,753,243,902,776,473,212,385,226
944,349,211,495,208,809,628,683,51,885,139,31,967,340,691
704,725,971,145,827,765,418,305,929,959,724,591,783,935,826
708,842,298,746,259,880,262,194,531,842,773,381,292,513,751
823,623,536,989,184,80,374,184,448,656,670,976,375,572,767
893,66,425,441,429,595,963,610,94,158,972,461,824,260,119
225,325,117,662,480,934,804,775,890,386,377,15,69,630,130
382,977,613,425,714,306,470,795,781,60,736,451,219,16,65
620,30,651,990,735,99,130,813,129,494,491,175,798,490,652
514,576,584,604,788,999,800,484,256,468,937,364,156,643,891
627,102,570,430,654,990,653,406,737,258,378,631,209,771,135
750,585,977,398,974,438,364,316,621,290,188,251,511,59,540
893,311,89,345,292,359,71,524,863,936,341,408,244,799,902
563,752,650,238,368,50,363,873,380,255,682,756,359,357,517
532,732,848,301,95,986,860,938,366,686,368,44,689,28,611
489,740,822,21,203,516,309,524,313,207,334,650,299,401,439
949,357,331,655,662,584,250,36,385,191,629,613,848,32,929
273,36,293,962,448,452,655,553,901,746,385,723,23,242,43
764,194,338,288,333,504,662,684,257,926,627,642,990,314,810
364,312,915,921,248,140,24,893,545,286,269,732,655,957,334
376,993,226,521,976,257,70,922,258,72,690,560,265,112,831
648,443,997,802,887,301,667,253,159,433,196,430,783,131,646
916,306,716,242,722,782,535,935,794,714,312,62,14,641,889
194,413,862,783,353,187,319,572,327,13,540,943,759,876,724
257,706,683,197,99,268,423,706,206,649,600,135,86,362,685
426,198,604,771,201,331,815,126,881,199,127,339,423,347,736
133,40,599,14,17,378,148,209,913,766,861,156,707,946,175
451,669,597,415,651,417,489,39,943,946,858,555,630,956,884
564,236,194,525,240,878,252,339,364,302,443,827,899,904,962
933,778,797,27,334,389,281,661,247,764,168,429,65,509,521
97,158,46,442,105,20,959,450,143,378,56,528,599,438,315
106,771,761,589,821,711,528,135,76,820,592,857,202,857,140
983,283,654,77,882,156,257,271,138,619,154,796,321,309,442
206,833,462,643,738,811,869,143,60,144,521,538,985,331,713
506,125,46,149,692,582,30,523,702,741,326,942,760,607,345
513,433,137,228,679,228,729,958,855,566,725,238,491,262,571
857,107,803,334,474,444,436,813,384,565,676,135,298,883,475
304,606,418,861,330,300,827,274,517,184,355,244,871,245,902
851,697,633,242,543,245,819,675,486,455,169,66,712,326,535
908,112,416,633,749,832,232,735,471,437,75,721,894,270,806
884,268,303,234,424,101,439,254,446,160,389,197,510,500,648
826,370,775,689,123,351,749,499,441,299,648,761,290,569,917
480,493,422,151,747,535,379,995,501,941,193,864,58,520,447
734,169,406,747,390,285,454,56,739,734,979,555,899,391,888
330,927,128,656,368,728,268,846,181,522,673,671,564,147,368
283,224,499,561,240,350,199,312,577,752,461,752,368,374,144
444,46,890,842,477,190,592,704,710,836,917,788,821,224,914
29,814,817,998,898,406,358,206,134,335,450,499,858,420,555
71,413,30,571,147,17,139,394,62,464,948,295,568,711,241
606,49,119,481,675,392,253,165,209,583,589,419,949,674,130
583,969,836,708,273,773,503,321,883,349,88,186,502,894,393
502,231,455,695,525,148,39,698,233,494,952,101,83,308,39
171,497,259,328,866,47,999,34,672,442,587,62,808,320,139
658,254,217,727,208,78,647,621,805,713,900,230,944,965,796
617,318,24,488,203,510,435,548,886,54,363,858,212,300,136
27,307,564,526,561,118,819,835,215,254,851,932,771,12,316
706,774,488,579,920,26,594,688,277,650,641,135,250,342,474
743,774,482,898,54,463,623,474,362,875,68,190,767,65,254
164,338,667,734,518,386,830,727,817,841,895,46,430,560,255
39,809,468,932,744,853,743,131,450,540,79,984,895,686,301
702,773,582,400,206,956,608,515,426,680,890,907,975,342,816
692,669,578,27,557,204,612,859,758,326,319,273,578,649,622
735,804,595,156,626,636,344,791,951,658,228,280,323,36,941
254,407,970,489,274,978,808,691,736,401,455,918,538,691,683
650,602,555,825,200,187,889,700,865,205,815,972,717,848,567
21,32,717,226,390,568,163,575,872,115,508,501,181,810,791
604,287,729,722,791,733,13,573,654,846,49,915,653,565,799
847,253,215,304,526,595,730,105,778,751,135,462,683,283,124
285,644,89,769,32,126,146,648,493,157,98,463,901,425,170
222,455,518,263,724,638,549,682,279,184,695,104,60,900,413
995,965,899,238,121,300,762,725,907,108,770,374,404,517,817
399,328,224,850,822,994,344,730,534,485,339,880,391,138,731
782,72,307,14,410,441,600,448,139,354,591,779,738,575,798
874,505,111,701,260,268,710,238,96,939,292,364,283,557,418
329,758,251,761,356,414,857,855,195,893,115,943,348,381,351
271,90,48,374,622,154,863,919,283,643,830,645,112,181,682
752,268,322,811,853,593,322,399,357,734,576,334,194,992,913
157,349,129,54,330,376,76,666,767,473,891,742,164,208,478
924,747,67,921,62,319,437,601,321,960,856,919,754,863,91
146,775,181,991,91,520,721,959,268,198,38,822,396,415,173
618,999,391,513,703,314,985,156,979,302,702,527,94,953,802
211,350,171,938,989,811,807,644,224,201,982,176,175,356,738
586,18,643,937,501,784,423,392,929,420,306,992,872,873,962
207,948,636,616,319,548,373,382,76,747,448,325,621,162,877
509,889,78,20,430,223,835,187,961,49,36,602,249,132,908
190,421,204,902,125,31,204,771,352,546,154,237,725,141,233
934,110,653,752,187,224,738,824,832,658,287,972,153,387,799
975,396,15,394,942,36,196,141,138,474,636,472,512,347,993
986,786,215,380,813,599,246,286,743,146,107,638,778,881,148
990,656,123,787,799,644,167,593,598,364,479,31,914,938,521
99,30,647,662,407,976,637,871,182,156,22,874,887,434,460
473,710,450,460,468,241,318,911,152,382,156,81,309,497,25
498,886,996,796,409,806,321,986,876,856,361,302,869,543,225
26,870,706,473,478,399,544,652,370,365,991,690,686,594,127
272,636,614,881,463,116,438,777,503,985,282,850,706,545,394
541,872,306,118,273,777,170,650,771,442,370,786,616,826,830
727,143,954,268,342,396,579,569,865,238,637,665,98,658,804
548,713,287,658,471,829,342,163,177,335,416,262,107,443,19
238,322,921,775,324,119,195,841,933,915,250,463,85,28,509
46,396,107,717,230,701,735,999,548,377,54,419,24,280,818
985,740,882,616,77,176,788,126,434,229,98,414,25,208,846
10,792,418,594,966,730,642,373,233,452,106,682,726,170,861
766,339,948,765,933,318,909,754,630,804,949,646,958,936,158
991,397,280,266,448,751,864,287,109,485,114,830,692,702,732
566,763,293,414,37,201,30,713,674,274,375,150,551,486,793
395,662,253,777,920,810,312,11,807,699,956,569,757,695,392
915,295,877,489,366,304,309,841,63,946,67,564,418,62,659
276,620,481,636,117,161,37,405,80,661,651,238,651,612,552
202,371,975,258,968,107,520,651,309,454,34,913,407,55,999
941,682,99,858,890,672,359,185,961,596,52,262,53,181,583
974,691,766,316,34,506,296,204,753,117,246,442,836,968,513
653,707,434,293,893,156,526,966,170,774,329,749,353,566,224
538,716,644,434,796,121,535,759,272,534,469,897,81,451,38
654,880,107,72,795,464,476,614,224,634,989,483,150,984,188
541,40,374,432,559,303,894,503,881,725,92,862,769,487,46
988,226,126,735,705,968,970,585,141,62,172,574,362,680,448
657,324,114,940,173,842,848,425,346,911,676,74,879,386,61
398,38,683,440,894,183,218,242,262,526,487,498,288,656,113
366,703,763,31,408,220,298,235,317,560,525,369,379,33,42
465,17,26,662,545,196,961,595,623,658,400,719,152,654,95
684,428,595,435,122,236,635,248,653,215,532,723,795,682,745
33,677,322,834,954,625,877,621,317,710,956,51,865,172,296
792,353,748,561,410,837,417,280,223,335,508,350,55,542,132
559,734,223,287,631,622,723,413,929,805,267,270,489,485,629
656,216,278,299,432,584,371,860,623,807,877,171,435,542,68
338,717,277,239,694,616,120,698,969,659,687,384,900,670,475
553,857,287,466,296,899,50,17,992,374,456,944,103,603,291
628,928,359,448,356,525,59,205,173,662,693,770,608,747,42
28,357,154,451,17,769,34,55,835,607,436,749,150,298,809
931,475,200,743,409,150,939,126,373,710,430,256,25,740,363
787,703,578,55,588,932,621,924,108,151,745,620,155,169,814
979,903,413,364,992,786,170,773,915,364,116,50,336,105,230
361,142,768,64,681,708,564,24,679,810,417,592,675,165,897
297,10,623,647,418,919,335,794,688,956,766,70,353,518,397
30,840,590,753,575,935,619,782,559,689,735,853,329,294,334
444,382,213,453,910,118,686,997,473,986,430,940,91,899,64
791,810,683,843,252,178,627,798,899,885,516,394,962,390,601
598,299,373,20,113,298,486,830,889,954,844,633,923,59,912
312,760,880,37,147,185,883,611,525,903,530,576,67,847,300
71,901,23,129,839,660,459,732,986,157,11,345,213,92,336
610,958,525,989,483,153,819,186,63,840,986,513,496,677,452
748,513,386,607,887,578,460,570,685,893,877,132,610,546,244
829,954,773,762,350,488,145,920,721,674,69,160,198,985,374
269,678,467,256,62,207,46,914,849,419,80,597,625,238,212
112,343,164,617,416,544,270,694,968,859,933,242,634,324,107
522,762,859,820,954,694,992,633,796,992,759,364,731,425,928
59,831,17,410,155,383,923,840,53,708,975,237,811,843,374
220,269,485,71,554,592,266,25,819,791,55,833,124,481,468
564,149,716,464,87,274,572,366,95,258,142,70,588,383,435
752,951,113,484,320,464,26,560,947,732,806,746,807,343,410
321,87,229,845,775,193,537,912,336,426,563,198,428,261,993
632,60,66,608,939,432,368,411,344,567,490,403,291,462,364
772,176,549,808,417,906,286,312,815,218,410,272,209,319,789
288,411,308,694,750,808,752,278,762,174,794,415,874,983,630
431,475,279,624,66,884,129,612,654,415,108,498,528,989,393
642,33,403,873,189,792,887,22,743,969,305,535,684,679,762
924,694,279,273,754,506,728,745,481,68,598,628,459,663,957
103,693,175,831,256,530,217,640,467,532,468,661,639,438,413
345,343,360,490,447,364,553,310,774,631,322,612,890,395,909
592,23,427,16,902,362,901,895,905,779,39,894,354,277,195
919,105,944,733,126,589,510,575,265,677,314,649,640,797,698
537,776,222,373,133,628,350,721,409,416,577,856,29,502,318
583,817,360,731,586,964,309,636,576,887,963,613,264,545,829
785,999,253,802,309,637,973,542,696,890,726,675,526,775,129
708,268,883,946,683,172,906,780,831,92,369,78,819,539,196
873,26,292,797,273,898,953,553,393,545,462,120,191,754,442
782,935,190,211,65,215,398,562,374,276,365,225,102,265,46
146,449,933,155,705,725,976,470,974,984,396,900,85,648,860
833,997,451,690,536,711,338,635,876,108,739,407,460,67,342
850,86,420,723,428,506,861,322,277,158,415,587,988,395,502
544,699,490,520,125,29,366,480,102,477,254,607,12,889,448
552,571,621,584,263,704,762,875,293,333,521,792,524,37,867
612,616,658,675,701,328,954,200,780,947,496,720,289,397,223
466,972,850,992,734,560,861,217,639,449,662,867,170,295,480
486,303,177,136,437,916,724,665,936,208,302,493,576,438,662
600,108,853,167,931,731,650,706,908,833,157,844,944,607,304
352,225,869,91,383,41,311,975,31,126,385,644,806,856,753
284,585,289,821,349,898,234,113,441,851,10,307,702,830,45
163,620,505,30,929,739,572,687,473,692,563,351,820,322,540
925,951,644,178,529,539,201,781,205,825,630,905,933,595,872
164,64,389,518,134,320,584,968,297,865,805,183,368,866,894
554,401,966,379,889,431,85,639,597,422,265,480,831,523,114
437,320,683,293,677,948,971,776,988,535,793,532,738,104,177
235,363,236,359,583,532,541,259,590,727,821,625,608,623,943
260,823,944,591,37,101,654,71,138,506,724,67,279,225,958
537,498,434,645,735,198,361,331,940,922,195,777,508,849,43
538,419,787,252,320,379,147,279,402,922,939,525,328,361,251
694,479,742,351,592,126,105,693,625,21,530,634,597,993,180
852,882,296,388,731,95,440,531,39,277,581,799,523,778,737
612,611,84,946,899,250,466,753,99,252,613,91,360,31,938
668,864,600,824,140,965,516,596,920,698,589,183,355,765,225
421,910,475,310,946,858,466,677,717,209,948,877,710,527,360
364,139,414,874,448,440,514,398,973,114,59,715,880,145,179
845,746,84,128,279,717,209,553,947,174,341,270,78,826,659
339,296,457,28,320,749,904,512,702,383,338,352,998,597,95
609,809,170,322,379,897,806,963,734,692,843,94,292,640,330
724,725,21,20,549,451,953,930,690,898,393,17,753,770,83
425,930,888,495,896,523,918,750,531,814,623,743,604,900,958
590,44,62,899,51,808,765,635,983,94,202,604,163,281,686
473,178,67,636,559,680,611,942,725,487,75,608,176,227,49
140,869,841,16,574,523,396,433,641,804,302,893,69,833,833
600,879,948,393,338,930,858,298,191,618,927,631,417,648,453
896,216,13,371,27,546,657,86,682,811,622,378,381,270,270
419,616,242,329,479,258,75,64,938,177,932,32,286,190,904
312,166,458,349,862,888,867,421,765,397,494,975,305,88,40
617,839,429,318,53,129,394,231,564,989,223,412,393,780,124
58,729,210,556,795,229,707,300,764,63,103,718,915,122,804
111,421,566,751,246,461,396,514,158,362,837,618,986,303,402
619,916,85,758,944,268,836,286,241,246,246,508,51,914,322
976,871,581,612,533,411,904,319,320,521,889,932,422,798,240
798,124,49,942,264,336,169,725,52,540,412,293,557,94,510
